p_id,name,products,price,colour,brand,img,description,p_attributes,category,subcategory,fabric,occasion
17927414,PATRORNA Women Sea Green Solid Above Knee Length Pencil Skirts,Pencil Skirts,2499,Sea Green,PATRORNA,http://assets.myntassets.com/assets/images/17927414/2022/4/19/b5664ebd-c287-4394-8af9-a251fb9096e71650352230008PATRORNAWomenSeaGreenSolidAboveKneeLengthPencilSkirts1.jpg,"<p>Sea green solid knee length pencil skirt, come with a matching fabric belt, has an elasticated waistband with back concealed zip, 2 side pockets, 2 back slit and curved hem</p><p>Fabric: 70% Cotton, 30% Viscose<br>Hand Wash<br>Air Dry<br>No Bleach</p><p>The Model (height 5.8'') is wearing a size 42</p>","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Hand Wash, Air Dry, No Bleach', 'Character': 'NA', 'Closure': 'Zip', 'Contact Brand or Retailer for pre-sales product queries': 'Patrorna Apparels Pvt. Ltd. support@patrorna.com', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Curved', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'Has a lining', 'Main Trend': 'Pocket Detailing', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Style Tip': 'Wear with matching Shirts, Tops, Kurtas, Kurtis', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA', 'Where-to-wear': 'Party, Casual, Semi-Formal'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
17899190,PATRORNA Women Purple Solid Pencil Above Knee-Length Skirts,Skirts,2499,Purple,PATRORNA,http://assets.myntassets.com/assets/images/17899190/2022/4/16/30876404-e3fe-48e4-b426-4f63f5e99b3b1650094306758PatrornaWomensPlusSizePencilSkirtInPurple1.jpg,"<p>Purple solid pencil above knee length skirt have elastic waist band with drawstring closure, belt loops, 2 pockets and straight hem</p><p>The Model (height 5.8'') is wearing a size 5XL</p><p>70% Cotton, 30% Viscose<br>Hand Wash<br>Air Dry<br> No Bleach</p>","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'hand wash, air dry, no bleach', 'Character': 'NA', 'Closure': 'Zip', 'Contact Brand or Retailer for pre-sales product queries': 'patrorna apparels pvt. ltd. support@patrorna.com', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Curved', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'Has a lining', 'Main Trend': 'Pocket Detailing', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Style Tip': 'wear with matching shirts, tops, kurtas, kurtis', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA', 'Where-to-wear': 'party, casual, semi-formal'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
17899166,PATRORNA Women Green Solid Pencil Above Knee-Length Skirts,Skirts,2499,Green,PATRORNA,http://assets.myntassets.com/assets/images/17899166/2022/4/16/20b3cc59-7a19-4811-9916-b97eab60a6861650094123589PatrornaWomensPlusSizePencilSkirtInBottleGreen1.jpg,"<p>Green solid pencil above knee length skirt have elastic waist band with drawstring closure, belt loops, 2 pockets, back slits and symmetrical hemline</p><p>70% Cotton, 30% Viscose<br>Hand Wash<br>Air Dry<br> No Bleach</p><p>The Model (height 5.8'') is wearing a size 5XL</p>","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'hand wash, air dry, no bleach', 'Character': 'NA', 'Closure': 'Zip', 'Contact Brand or Retailer for pre-sales product queries': 'patrorna apparels pvt. ltd. support@patrorna.com', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Curved', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'Has a lining', 'Main Trend': 'Pocket Detailing', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Style Tip': 'wear with matching shirts, tops, kurtas, kurtis', 'Sub Trend': 'Abstract', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA', 'Where-to-wear': 'party, casual, semi-formal'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
14270954,NEUDIS Women Pack Of 2 Solid Velvet Pencil Skirts,Pencil Skirts,2499,Black,NEUDIS,http://assets.myntassets.com/assets/images/productimage/2021/5/7/59e1d3ae-e098-441a-935a-76db179ab61d1620399575356-1.jpg,"Pack of 2 solid regular-fit high-rise pencil mini skirts in black and maroon, each has an elasticated waistband with slip-on closure, back slit, straight hem<br><p>Regular-fit<br>The model (height 5'8'') is wearing a size 28</p>Polyester<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'care@dhroahr.com', 'Fabric': 'Polyester', 'Fabric Type': 'Velvet', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
19232078,N-Gal Women White Solid Pencil Skirts,Pencil Skirts,999,White,N-Gal,http://assets.myntassets.com/assets/images/19232078/2022/7/23/6d60363b-cdd2-4459-be49-a0968750c6521658563866051N-GalWomenWhiteSolidPencilSkirts1.jpg,"White solid pencil skirt, has a slip-on closure, straight hemline wth black slit<p>Polyester<br>Machine wash </p>The model (height 5'8) is wearing a size 26","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Cotton Cambric', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Semi Sheer', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
14271060,NEUDIS Pack Of 2 Women Green & Maroon Velvet Solid Regular-Fit Pencil Skirts,Pencil Skirts,2499,Green,NEUDIS,http://assets.myntassets.com/assets/images/productimage/2021/5/8/e13b19c7-79f8-4c1c-9c14-40ff5e991b681620445438016-1.jpg,"Pack Of 2 Green and maroon velvet solid pencil midi skirt, has an elasticated waistband with slip-on closure, straight hem<p>Regular-Fit<br>The model (height 5'8'') is wearing a size 28</p>Polyester and lycra blend&nbsp;<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'care@dhroahr.com', 'Fabric': 'Polyester', 'Fabric Type': 'Velvet', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
14271050,NEUDIS Women Pack Of 2 Solid Velvet Pencil Knee-Length Skirts,Skirts,2499,Green,NEUDIS,http://assets.myntassets.com/assets/images/productimage/2021/5/7/03e75943-b623-4d90-9449-e3ee3d8bdc991620404511315-1.jpg,"Pack of 2 solid velvet high-waist regular-fit pencil knee-length skirts in green and navy blue, each has an elasticated waistband with slip-on closure, back slit and straight hem<br><br>Polyester, velvet<br>Machine-wash<p>Regular-fit<br>The model (height 5'8'') is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'care@dhroahr.com', 'Fabric': 'Polyester', 'Fabric Type': 'Velvet', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
15156826,Berrylush Women Yellow & White Floral Printed Pencil Midi Skirt,"Skirt, Midi Skirt, Pencil Skirt, Floral Printed Skirt",1899,Yellow,Berrylush,http://assets.myntassets.com/assets/images/15156826/2021/8/16/9172e7be-a7ec-48b3-9a35-c535a6935c181629130080401BerrylushWomenYellowWhiteFloralPrintedPencilMidiSkirt1.jpg,"<p>Yellow and white floral printed pencil mini skirt, has a waistband secured with zip closure, side slit and straight hem</p><p>The model (height 5'8) is wearing a size 28</p><p>100% Polyester<br>Machine-wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'Floral Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Slit Detail': 'Side Slit', 'Sub Trend': 'Floral Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
17306262,Purple Feather Women Black Solid Stretchable Midi Pencil Skirt,Skirt,1499,Black,Purple Feather,http://assets.myntassets.com/assets/images/17306262/2022/2/26/d7c8887b-4b68-4025-94b7-87ef56d902b61645852931062Skirts1.jpg,"<p>Black solid stretchable midi length pencil skirt, has a concealed zip closure at the back, straight hem, back slit detail</p><p>96% Polyester, 4% Spandex<br>Machine wash</p><p>The model (height 5'8"") is wearing a size 26</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'Slits', 'Number of Pockets': 'NA', 'Occasion': 'Formal', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Formal
9552849,SASSAFRAS Black & White Striped Pencil Skirt,Pencil Skirt,1399,Black,SASSAFRAS,http://assets.myntassets.com/assets/images/9552849/2019/5/13/b3e26928-6264-4833-9db9-cbf49d2c27e01557723994056-SASSAFRAS-Women-Skirts-2571557723992714-1.jpg,"Black and white striped knitted pencil skirt, has an elasticated waistband, side on the slitThe model (height 5'8'') is wearing a size 2896% cotton, 4% spandex<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'Monochrome', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Slit Detail': 'Side Slit', 'Sub Trend': 'Monochrome', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,,Casual
18676062,Disrupt Women Mustard-Yellow Solid Slim-Fit Pencil Mini Skirt,Skirt,1299,Mustard,Disrupt,http://assets.myntassets.com/assets/images/18676062/2022/6/8/65b3d4df-134c-4355-93a6-474b0c94680a1654698179814DisruptWomenMustardFrontSlitSlimFitShortSkirt1.jpg,"<p>Mustard-yellow solid slim-fit pencil mini skirt, has an elasticated waistband with slip-on closure, front slit and a straight hem </p><p>Cotton Blend<br>Wash inside out<br>Machine-wash at 30 degree<br>Do not use chlorine based bleach<br>Iron at medium heat<br>Do not iron on accessories or print<br>Do not tumble dry</p><p>Slim-Fit<br>The model (height 5'8"") is wearing size 25</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'jerado brands private limited, godown unit no 103, 1st floor, prithvi complex bldg no b-3, reti bunder road bhiwandi, kalher, thane - 421302 ,mob num-ecommerce@disruptbrand.com', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
15637548,Tokyo Talkies Women Black Solid Pencil Knee-Length Skirt,Skirt,899,Black,Tokyo Talkies,http://assets.myntassets.com/assets/images/15637548/2021/9/27/c6957b79-79a1-4598-995b-925867948ac51632727139416Skirts1.jpg,"<p>Black solid regular-fit mid-rise pencil knee-length skirt has an elasticated waistband with button closure, straight hem</p><p>Viscose rayon<br>Machine wash</p><p>Regular-fit<br>The model (height 5'8"") is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Viscose Rayon,Casual
17645398,bebe Fire Whirl Season Staple Solid Front Slit Casual Pencil Skirt,Skirt,1599,Rust,bebe,http://assets.myntassets.com/assets/images/17645398/2022/5/28/b2ebd75a-82e9-403d-b7bd-53cf0db1bf521653732486920-bebe-Women-Skirts-7031653732486206-1.jpg,"Show off your elegant style with a cool skirt and dress up for the next event by pairing this piece with your high heels and simple jewellery.<ul><li>Colour: Rust orange</li><li>Solid pencil Skirt</li><li>Knee length with a straight hem</li><li>Knitted polyester</li><li>Front slit</li><li>Concealed zip closure on the side</li></ul><br>Size worn by the model: 28<br>Waist: 27""<br>Hips: 37""<br>Height: 5'9""<br>Composition: 95% polyester, 5% elastane<br>Machine wash cold<br>Gentle&nbsp; cycle wash<br>Wash inside out with like colours<br>Remove promptly from washer<br>Only non-chlorine bleach when needed<br>Tumble dry low<br>Cool iron as needed<br>Do not dry clean","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Collection Name': ""<b>Season Staple</b><br>\nA vivid and timeless range that perfectly embraces a contemporary look.From flirty dresses, bodycon styles, &amp; sophisticated separates this range is an uplift to women's everyday wardrobe which can be extended to a sunny lunch date or an evening out on the town."", 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
18810524,BoStreet Women Grey  Solid Knee-Length Pencil Skirt,Pencil Skirt,2149,Grey,BoStreet,http://assets.myntassets.com/assets/images/18810524/2022/6/21/79720efe-e603-4384-9c57-b34c5abe44381655829307353BoStreetWomenGreySolidKnee-LengthPencilSkirt1.jpg,"<p>Grey Solid Knee-Length Pencil Skirts<br>Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings</p><p>The model (height 5'8"") is wearing a size 26</p><p>65% polyester 35% cotton<br>Normal Machine Wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
12086090,Athena Women Pink Solid Midi Pencil Skirt,Skirt,1299,Pink,Athena,http://assets.myntassets.com/assets/images/productimage/2020/7/15/6d37e06f-69da-4210-a93f-7bc6990de35e1594764192568-1.jpg,"Pink solid straight midi pencil skirt, has a partially elasticated waistband, slip-on closure, front slit, and two patch pockets in front<p>Slim fit<br>The model (height 5'8"") is wearing a size 28</p><p>Polyester<br>Hand Wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Scuba', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
13010496,Athena Women Lime Green Solid Denim Pencil Skirt,Skirt,1999,Lime Green,Athena,http://assets.myntassets.com/assets/images/13010496/2020/11/20/c085c455-4d7d-4e7c-aeea-35ccf85527721605891565292AthenaLimeGreenDenimskirtwithfrontzipdetail1.jpg,"Lime Green solid knee length pencil skirt, has a front zip closureMaterial: Cotton Blend<br>Machine washThe model (height 5'8"") is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Zip', 'Fabric': 'Cotton Blend', 'Fabric Type': 'Denim', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
15315920,MANGO Women Mint Green Solid Pure Cotton Knee Length Pencil Skirt,Skirt,1790,Green,MANGO,http://assets.myntassets.com/assets/images/15315920/2022/7/27/80b98ce6-58a0-4207-baab-08d92abe9e991658920762504MANGOWomenMintGreenSolidPureCottonKneeLengthPencilSkirt1.jpg,"Mint green solid knee length pencil skirt, has an elasticated waistband with drawstring closure, 1 pocketThe model (height 5'8) is wearing a size 28100% cotton<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': '1', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Pure Cotton,Casual
15940138,SASSAFRAS Burgundy Metallic Twisted Pencil Skirt,Pencil Skirt,1499,Burgundy,SASSAFRAS,http://assets.myntassets.com/assets/images/15940138/2021/11/24/75276637-1c23-43df-bb2a-5d19d348ef731637740048625-SASSAFRAS-Women-Skirts-4451637740047711-1.jpg,"Burgundy pencil skirt, has an elasticated waistband, twisted detail, straight hemline with front slit95% Polyester 5% Spandex<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
17647190,bebe Women Elder Berry AM-PM Solid Front Slit Pencil Skirt,Pencil Skirt,1799,Taupe,bebe,http://assets.myntassets.com/assets/images/17647190/2022/4/22/6b73b658-7403-4b16-9e2a-76859e91ef4a1650606109626-bebe-Women-Skirts-9041650606109064-1.jpg,"Add a punch of vibrant hues to your spring and summer collection and welcome the warm weather in the most magical way<ul><li>Taupe solid pencil skirt</li><li>Elasticated waistband</li><li>Concealed zip closure</li><li>Front slit detail</li><li>Straight hem</li><li>Knee length.</li></ul><br>Size worn by the model: 28<br>Waist: 27""<br>Hips: 37""<br>Height: 5'9""<br>95% Polyester, 5% Elastane<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Collection Name': '<b>AM-PM</b><br>\nThis story takes cues from local living, featuring garden-inspired flora and fauna. This is about drenching wearers in feel-good colourS and summery prints - metaphorically giving wardrobes a dose of Vitamin C and D.', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
18583034,GUESS Beige High-Rise Solid Casual Pencil Skirt,Pencil Skirt,6599,Beige,GUESS,http://assets.myntassets.com/assets/images/18583034/2022/6/9/7ec95fd3-2efe-481a-986e-5a9782375dfb1654777430981-GUESS-Women-Skirts-6641654777430322-1.jpg,"<ul><li>Colour: Beige&nbsp;</li><li>High-Rise</li><li>Solid Pencil Skirt</li><li>Knee length with a straight hem</li><li>Knitted viscose</li><li>Slip-on closure</li><li>Soft elasticated waistband with metal branding</li></ul>78% viscose, 22% polyamide<br>Hand-wash<br>Size worn by the model: S<br>Waist: 28.5""<br>Hips: 35.5""<br>Height: 5'7""<br>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
